site_id,year,month,interval_count_in,interval_count_out,max_interval_count_in,max_interval_count_out,mean_interval_count_in,mean_interval_count_out,min_interval_count_in,min_interval_count_out,total_count_in,total_count_out,zero_count_intervals_in,zero_count_intervals_out,weather_hours_available,avg_temperature_2m,min_temperature_2m,max_temperature_2m,avg_relative_humidity_2m,total_precipitation,total_rain,total_snowfall,avg_cloud_cover,avg_wind_speed_10m,most_common_weather_code,station_to_weather_grid_km,rainy_days,heavy_rain_days,frost_days,storm_days,bike_crash_count_2_5km,bike_crash_happened_2_5km,month_sin,month_cos,total_count_in_lag1,total_count_in_lag2,total_count_in_roll3_mean,total_count_in_roll6_mean,total_count_in_roll3_std,total_count_out_lag1,total_count_out_lag2,total_count_out_roll3_mean,total_count_out_roll6_mean,total_count_out_roll3_std,mean_interval_count_in_lag1,mean_interval_count_in_lag2,mean_interval_count_in_roll3_mean,mean_interval_count_in_roll6_mean,mean_interval_count_in_roll3_std,mean_interval_count_out_lag1,mean_interval_count_out_lag2,mean_interval_count_out_roll3_mean,mean_interval_count_out_roll6_mean,mean_interval_count_out_roll3_std,zero_count_intervals_in_lag1,zero_count_intervals_in_lag2,zero_count_intervals_in_roll3_mean,zero_count_intervals_in_roll6_mean,zero_count_intervals_in_roll3_std,zero_count_intervals_out_lag1,zero_count_intervals_out_lag2,zero_count_intervals_out_roll3_mean,zero_count_intervals_out_roll6_mean,zero_count_intervals_out_roll3_std,avg_temperature_2m_lag1,avg_temperature_2m_lag2,avg_temperature_2m_roll3_mean,avg_temperature_2m_roll6_mean,avg_temperature_2m_roll3_std,total_precipitation_lag1,total_precipitation_lag2,total_precipitation_roll3_mean,total_precipitation_roll6_mean,total_precipitation_roll3_std,avg_wind_speed_10m_lag1,avg_wind_speed_10m_lag2,avg_wind_speed_10m_roll3_mean,avg_wind_speed_10m_roll6_mean,avg_wind_speed_10m_roll3_std,avg_cloud_cover_lag1,avg_cloud_cover_lag2,avg_cloud_cover_roll3_mean,avg_cloud_cover_roll6_mean,avg_cloud_cover_roll3_std,rainy_days_lag1,rainy_days_lag2,rainy_days_roll3_mean,rainy_days_roll6_mean,rainy_days_roll3_std,heavy_rain_days_lag1,heavy_rain_days_lag2,heavy_rain_days_roll3_mean,heavy_rain_days_roll6_mean,heavy_rain_days_roll3_std,frost_days_lag1,frost_days_lag2,frost_days_roll3_mean,frost_days_roll6_mean,frost_days_roll3_std,storm_days_lag1,storm_days_lag2,storm_days_roll3_mean,storm_days_roll6_mean,storm_days_roll3_std,bike_crash_count_2_5km_lag1,bike_crash_count_2_5km_lag2,bike_crash_count_2_5km_roll3_mean,bike_crash_count_2_5km_roll6_mean,bike_crash_count_2_5km_roll3_std,bike_crash_happened_2_5km_lag1,bike_crash_happened_2_5km_lag2,bike_crash_count_2_5km_roll3_sum,bike_crash_count_2_5km_roll6_sum,total_count_in_change_lag1,total_count_out_change_lag1,avg_temperature_2m_change_lag1,total_precipitation_change_lag1,in_out_ratio,in_out_ratio_lag1,total_count_sum,total_count_sum_lag1,bike_crashes_per_1000_cyclists_lag1,site_avg_bike_crash_count_history,site_avg_total_count_in_history,site_avg_total_count_out_history,target_bike_crash_count_2_5km_next_month,target_bike_crash_happened_2_5km_next_month
20,2024,4,2880,2880,88.0,51.0,3.270138888888889,2.8413194444444443,0.0,0.0,9418.0,8183.0,932,891,720,10.549305555555556,0.8,22.45,75.68436468333334,124.7,120.4999998,2.9399999400000003,77.26388888888889,18.49635501208333,3.0,4.1494720440161785,261,0,0,0,2.0,1,0.8660254037844387,-0.4999999999999998,10680.0,8407.0,8854.666666666666,8859.166666666666,1647.7579717098438,9628.0,7481.0,7975.666666666667,7938.5,1468.8588541222477,3.593539703903096,3.0197557471264367,3.041909415576152,3.024626676127383,0.5408938209214725,3.2395693135935395,2.687140804597701,2.7392349139490513,2.7098989683245853,0.47642820316328766,1015.0,1030.0,1099.6666666666667,1117.0,133.8668492694635,933.0,962.0,1024.0,1031.6666666666667,133.29291053915782,8.574798387096774,8.367600574712645,6.96124320232357,8.301460161496314,2.61737208341567,88.5,109.9,94.93333333333332,109.68333333333334,13.003973751639617,15.31852018561828,19.66274078649425,17.883007684297365,18.63165573485851,2.2759487591699945,79.3736559139785,88.03879310344827,79.44751884810285,78.67595476455321,8.554581949998056,199.0,191.0,184.33333333333334,202.0,18.903262505010613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,42.666666666666664,105.65509926170155,0.0,0.0,0.0,1.1666666666666667,0.0,2.0,0.0,0.6666666666666666,1.8333333333333333,1.1547005383792535,1.0,0.0,2.0,11.0,-1262.0,-1445.0,1.974507168458782,36.2,1.1509226445069045,1.1092646447860408,17601.0,20308.0,0.09848335631278314,2.3035714285714284,8777.42857142857,7781.232142857143,1.0,1.0
20,2024,5,1344,1344,83.0,37.0,4.232886904761905,3.7202380952380953,0.0,0.0,5689.0,5000.0,394,363,744,14.229368279569892,5.55,24.85,82.20948173118279,111.7,111.7,0.0,72.16666666666667,12.675599885080644,3.0,4.1494720440161785,202,0,0,0,1.0,1,0.4999999999999999,-0.8660254037844387,9418.0,10680.0,9501.666666666666,8576.833333333334,1138.8074171401145,8183.0,9628.0,8430.666666666666,7665.166666666667,1094.7174673555376,3.270138888888889,3.593539703903096,3.29447811330614,2.947337996318542,0.28766526666855985,2.8413194444444443,3.2395693135935395,2.922676520878562,2.6333290011800217,0.285058844455441,932.0,1015.0,992.3333333333334,1107.0,52.785730394996754,891.0,933.0,928.6666666666666,1023.0,35.697805721547134,10.549305555555556,8.574798387096774,9.163901505788324,7.771192091006468,1.204259531495399,124.7,88.5,107.69999999999999,110.08333333333333,18.19999999999992,18.49635501208333,15.31852018561828,17.82587199473195,18.875772797557882,2.2483824774015386,77.26388888888889,79.3736559139785,81.55877930210522,78.52795595929634,5.710141274455175,261.0,199.0,217.0,214.33333333333334,38.31448812133617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.666666666666664,0.0,0.0,0.0,0.0,1.1666666666666667,0.0,2.0,2.0,1.3333333333333333,1.3333333333333333,1.154700538379253,1.0,1.0,4.0,8.0,-3729.0,-3183.0,3.680062724014336,-13.0,1.1378,1.1509226445069045,10689.0,17601.0,0.11362990739162547,2.2982456140350878,8788.666666666666,7788.2807017543855,4.0,1.0
20,2024,6,2778,2778,5402.0,4474.0,7.638228941684665,6.241540676745861,0.0,0.0,21219.0,17339.0,753,639,720,15.192291666666668,7.2,27.95,76.39989132361112,47.6,47.6,0.0,61.47222222222222,13.495403250833334,3.0,4.1494720440161785,137,0,0,0,4.0,1,1.2246467991473532e-16,-1.0,5689.0,9418.0,8595.666666666666,8232.166666666666,2595.1289627556735,5000.0,8183.0,7603.666666666667,7358.166666666667,2367.7661061290078,4.232886904761905,3.270138888888889,3.6988551658512967,3.20391868414923,0.4899382057064725,3.7202380952380953,2.8413194444444443,3.2670422844253597,2.85741960964563,0.4401029104345671,394.0,932.0,780.3333333333334,973.3333333333334,337.13844831661265,363.0,891.0,729.0,897.1666666666666,317.66019580677727,14.229368279569892,10.549305555555556,11.117824074074074,8.794674767231081,2.8698345155495515,111.7,124.7,108.3,102.60000000000001,18.337938815472064,12.675599885080644,18.49635501208333,15.496825027594083,17.689677938427806,2.9144711397843737,72.16666666666667,77.26388888888889,76.2680704898447,78.19045595929633,3.705254946103433,202.0,261.0,220.66666666666666,204.66666666666666,34.96188400720625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.166666666666664,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.6666666666666667,1.1666666666666667,0.5773502691896282,1.0,1.0,5.0,7.0,15530.0,12339.0,0.9629233870967759,-64.1,1.2237729972893476,1.1378,38558.0,10689.0,0.09355412105903264,2.2758620689655173,8735.224137931034,7740.206896551724,4.0,1.0
20,2024,7,2976,2976,70.0,26.0,3.851814516129033,3.182459677419355,0.0,0.0,11463.0,9471.0,785,702,744,17.94079301075269,9.7,29.1,75.96754448521506,102.5,102.5,0.0,66.48924731182795,13.247826451317204,3.0,4.1494720440161785,157,0,0,0,4.0,1,-0.4999999999999997,-0.8660254037844388,21219.0,5689.0,12108.666666666666,10481.666666666666,8107.095061323343,17339.0,5000.0,10174.0,9074.833333333334,6405.918435322135,7.638228941684665,4.232886904761905,5.047084911778486,4.0444971636773195,2.295047161455659,6.241540676745861,3.7202380952380953,4.267699405476133,3.503467159712592,1.7649820174166075,753.0,394.0,693.0,896.3333333333334,273.9726263698619,639.0,363.0,631.0,827.5,264.09089344390526,15.192291666666668,14.229368279569892,13.323655167264038,10.142449184793804,2.450421838856444,47.6,111.7,94.66666666666664,94.80000000000001,41.275941337943244,13.495403250833334,12.675599885080644,14.889119382665768,16.386063533481572,3.1507350022224143,61.47222222222222,72.16666666666667,70.30092592592594,74.87422238701438,8.059461856198809,137.0,202.0,200.0,192.16666666666666,62.024188829842906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.3333333333333335,1.5,1.5275252316519472,1.0,1.0,7.0,9.0,-9756.0,-7868.0,2.748501344086021,54.9,1.210326259106747,1.2237729972893476,20934.0,38558.0,0.10373982053011048,2.305084745762712,8946.813559322034,7902.8983050847455,4.0,1.0
20,2024,8,2976,2976,34.0,85.0,4.344758064516129,3.783266129032258,0.0,0.0,12930.0,11259.0,702,638,744,19.5067876344086,11.75,34.8,73.1763544139785,39.5,39.5,0.0,60.795698924731184,13.535641266129032,3.0,4.1494720440161785,95,0,0,0,4.0,1,-0.8660254037844385,-0.5000000000000004,11463.0,21219.0,12790.333333333334,11146.0,7849.623260598774,9471.0,17339.0,10603.333333333334,9517.0,6246.948401686485,3.851814516129033,7.638228941684665,5.240976787525201,4.267727450415671,2.0848063361644,3.182459677419355,6.241540676745861,4.38141281646777,3.6520446686731662,1.6332048705245041,785.0,753.0,644.0,818.1666666666666,217.0967526242619,702.0,639.0,568.0,748.3333333333334,180.30806970293963,17.94079301075269,15.192291666666668,15.787484318996418,12.47569291239237,1.9259696528889652,102.5,47.6,87.26666666666665,97.48333333333333,34.65895747614652,13.247826451317204,13.495403250833334,13.13960986241039,15.482740928571173,0.42047890816398464,66.48924731182795,61.47222222222222,66.70937873357228,74.13407901783876,5.3506194852519275,157.0,137.0,165.33333333333334,191.16666666666666,33.291640592397044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,2.1666666666666665,1.7320508075688774,1.0,1.0,9.0,13.0,1467.0,1788.0,1.5659946236559108,-63.0,1.1484146016520118,1.210326259106747,24189.0,20934.0,0.19107671730199674,2.3333333333333335,8988.75,7929.033333333334,6.0,1.0
20,2024,9,2880,2880,124.0,75.0,4.880208333333333,4.060069444444444,0.0,0.0,14055.0,11693.0,834,757,720,15.813194444444443,5.1,31.1,79.98145112916667,101.8,101.8,0.0,63.02222222222223,14.955536604833332,3.0,4.1494720440161785,160,0,0,0,6.0,1,-1.0,-1.8369701987210294e-16,12930.0,11463.0,15204.0,11899.833333333334,5260.531437031814,11259.0,9471.0,12689.666666666666,10146.666666666666,4124.495282253736,4.344758064516129,3.851814516129033,5.278267174109942,4.48856116998062,2.058594907645727,3.783266129032258,3.182459677419355,4.402422161065824,3.834732222745592,1.6208052887724582,702.0,785.0,746.6666666666666,763.5,41.86088070422436,638.0,702.0,659.6666666666666,694.3333333333334,36.665151483846856,19.5067876344086,17.94079301075269,17.54662410394265,14.332224089008362,2.184089217325423,39.5,102.5,63.19999999999998,85.75,34.27491794300904,13.535641266129032,13.247826451317204,13.426290322759854,14.461557675176971,0.15585823534999008,60.795698924731184,66.48924731182795,62.91905615292713,69.5935633213859,3.110324681819159,95.0,157.0,129.66666666666666,175.16666666666666,31.643851430148864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,2.8333333333333335,0.0,1.0,1.0,12.0,17.0,1125.0,434.0,-3.6935931899641563,62.3,1.2020011972975284,1.1484146016520118,25748.0,24189.0,0.16536442184464012,2.360655737704918,9053.360655737704,7983.622950819672,4.0,1.0
20,2024,10,2976,2976,116.0,65.0,5.010416666666667,3.977150537634409,0.0,0.0,14911.0,11836.0,840,795,744,12.42271505376344,3.65,22.75,85.29617786962365,62.9,62.9,0.0,67.27150537634408,13.13493206626344,3.0,4.1494720440161785,134,0,0,0,4.0,1,-0.8660254037844386,0.5000000000000001,14055.0,12930.0,12816.0,12462.333333333334,1299.7549769091097,11693.0,11259.0,10807.666666666666,10490.833333333334,1177.750964055357,4.880208333333333,4.344758064516129,4.358926971326164,4.703005941552326,0.5143432990291126,4.060069444444444,3.783266129032258,3.6752650836320186,3.9714822445540765,0.4486623397947665,834.0,702.0,773.6666666666666,733.3333333333334,66.72580710140046,757.0,638.0,699.0,665.0,59.55669567731312,15.813194444444443,19.5067876344086,17.753591696535246,15.538623431899643,1.8538988408947583,101.8,39.5,81.26666666666665,87.96666666666668,36.1726876708565,14.955536604833332,13.535641266129032,13.913001440759855,14.401060411712812,0.9142587260472487,63.02222222222223,60.795698924731184,63.43572281959379,66.86832437275986,2.869209014183904,160.0,95.0,137.33333333333334,168.66666666666666,36.692415201691695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,4.666666666666667,3.5,1.15470053837925,1.0,1.0,14.0,21.0,856.0,143.0,-3.390479390681003,-38.9,1.2598006083136195,1.2020011972975284,26747.0,25748.0,0.2330278079850862,2.4193548387096775,9134.032258064517,8043.451612903225,4.0,1.0
20,2024,11,2880,2880,102.0,58.0,3.8447916666666666,3.341666666666667,0.0,0.0,11073.0,9624.0,962,865,720,7.863472222222222,0.1,18.1,85.3406098236111,69.3,64.599999899,3.29,80.66527777777777,12.962929546486112,3.0,4.1494720440161785,125,0,0,0,4.0,1,-0.5000000000000004,0.8660254037844384,14911.0,14055.0,13965.333333333334,13377.833333333334,993.5392963206502,11836.0,11693.0,11596.0,11099.666666666666,300.4812806149324,5.010416666666667,4.880208333333333,4.745127688172043,4.993052237848622,0.3527894969767985,3.977150537634409,4.060069444444444,3.940162037037037,4.160787426752404,0.14206030669445707,840.0,834.0,792.0,718.0,77.99999999999982,795.0,757.0,730.0,649.0,81.90848551890136,12.42271505376344,15.813194444444443,15.914232377538829,15.850858348267622,3.5431169300356267,62.9,101.8,68.06666666666665,77.66666666666667,31.469720896972305,13.13493206626344,14.955536604833332,13.875369979075266,13.507489920742833,0.9566670895694939,67.27150537634408,63.02222222222223,63.69647550776585,65.20292712066906,3.2901337996331836,134.0,160.0,129.66666666666666,147.5,32.715949219506605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,4.666666666666667,3.8333333333333335,1.15470053837925,1.0,1.0,14.0,23.0,-3838.0,-2212.0,-4.559242831541218,6.399999999999999,1.1505610972568578,1.2598006083136195,20697.0,26747.0,0.14954948218491793,2.4444444444444446,9225.730158730159,8103.650793650793,1.0,1.0
21,2019,8,376,376,9.0,7.0,1.050531914893617,1.3430851063829787,0.0,0.0,395.0,505.0,204,167,25,21.062,11.75,30.15,62.460059920000006,0.3,0.3,0.0,36.36,9.495370324,0.0,3.305220471194029,1,0,0,0,1.0,1,-0.8660254037844385,-0.5000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7821782178217822,,900.0,,,,,,0.0,0.0
21,2019,9,2880,2880,29.0,33.0,1.085763888888889,1.3166666666666669,0.0,0.0,3127.0,3792.0,1583,1432,720,15.307083333333336,6.25,25.65,72.21307352083333,57.4,57.4,0.0,60.85416666666666,12.531741557638888,3.0,3.305220471194029,159,0,0,0,0.0,0,-1.0,-1.8369701987210294e-16,395.0,,395.0,395.0,,505.0,,505.0,505.0,,1.050531914893617,,1.050531914893617,1.050531914893617,,1.3430851063829787,,1.3430851063829787,1.3430851063829787,,204.0,,204.0,204.0,,167.0,,167.0,167.0,,21.062,,21.062,21.062,,0.3,,0.3,0.3,,9.495370324,,9.495370324,9.495370324,,36.36,,36.36,36.36,,1.0,,1.0,1.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,1.0,,1.0,1.0,,1.0,,1.0,1.0,2732.0,3287.0,-5.754916666666665,57.1,0.8246308016877637,0.7821782178217822,6919.0,900.0,1.1111111111111112,1.0,395.0,505.0,2.0,1.0
21,2019,10,2976,2976,31.0,16.0,0.8474462365591398,0.9983198924731184,0.0,0.0,2522.0,2971.0,1787,1602,744,12.382056451612904,1.35,23.55,81.7721799717742,110.8,110.8,0.0,78.85483870967742,15.005460496908604,3.0,3.305220471194029,210,0,0,0,2.0,1,-0.8660254037844386,0.5000000000000001,3127.0,395.0,1761.0,1761.0,1931.8157262016477,3792.0,505.0,2148.5,2148.5,2324.2599897601817,1.085763888888889,1.050531914893617,1.068147901891253,1.068147901891253,0.024912767726644934,1.3166666666666669,1.3430851063829787,1.3298758865248228,1.3298758865248228,0.018680657871772127,1583.0,204.0,893.5,893.5,975.1002512562491,1432.0,167.0,799.5,799.5,894.4900782009826,15.307083333333336,21.062,18.184541666666668,18.184541666666668,4.06934060016348,57.4,0.3,28.849999999999998,28.849999999999998,40.375797205751866,12.531741557638888,9.495370324,11.013555940819444,11.013555940819444,2.147038689505821,60.85416666666666,36.36,48.60708333333333,48.60708333333333,17.319991349513487,159.0,1.0,80.0,80.0,111.72287142747452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.7071067811865476,0.0,1.0,1.0,1.0,-605.0,-821.0,-2.9250268817204326,53.4,0.8488724335240659,0.8246308016877637,5493.0,6919.0,0.0,0.5,1761.0,2148.5,0.0,0.0
21,2019,11,2880,2880,16.0,15.0,0.6409722222222223,0.7795138888888888,0.0,0.0,1846.0,2245.0,1890,1746,720,6.463611111111112,-1.95,14.5,87.03492029722221,78.4,78.2,0.14,70.0375,12.98598386361111,3.0,3.305220471194029,190,0,32,0,0.0,0,-0.5000000000000004,0.8660254037844384,2522.0,3127.0,2014.6666666666667,2014.6666666666667,1434.920322991257,2971.0,3792.0,2422.6666666666665,2422.6666666666665,1710.7291817623657,0.8474462365591398,1.085763888888889,0.994580680113882,0.994580680113882,0.12863409873755707,0.9983198924731184,1.3166666666666669,1.2193572218409214,1.2193572218409214,0.19187915264509336,1787.0,1583.0,1191.3333333333333,1191.3333333333333,861.1180716564561,1602.0,1432.0,1067.0,1067.0,784.0440038671298,12.382056451612904,15.307083333333336,16.250379928315414,16.250379928315414,4.416187422469214,110.8,57.4,56.166666666666664,56.166666666666664,55.26032331911688,15.005460496908604,12.531741557638888,12.344190792849163,12.344190792849163,2.7598287800923273,78.85483870967742,60.85416666666666,58.68966845878136,58.68966845878136,21.32994652148309,210.0,159.0,123.33333333333333,123.33333333333333,108.96941466913242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,-676.0,-726.0,-5.918445340501792,-32.39999999999999,0.822271714922049,0.8488724335240659,4091.0,5493.0,0.3640997633351538,1.0,2014.6666666666667,2422.6666666666665,0.0,0.0
21,2019,12,2976,2976,11.0,15.0,0.5786290322580645,0.6673387096774194,0.0,0.0,1722.0,1986.0,1980,1886,744,5.797513440860215,-1.75,15.55,83.78611293951613,77.2,77.2,0.0,72.28629032258064,16.446332087096774,3.0,3.305220471194029,177,0,42,0,0.0,0,-2.4492935982947064e-16,1.0,1846.0,2522.0,2498.3333333333335,1972.5,640.8278499982138,2245.0,2971.0,3002.6666666666665,2378.25,773.986003318751,0.6409722222222223,0.8474462365591398,0.8580607825567504,0.906178565640967,0.22258573207660756,0.7795138888888888,0.9983198924731184,1.0315001493428915,1.1093963886029132,0.27010918857575683,1890.0,1787.0,1753.3333333333333,1366.0,156.2444665686867,1746.0,1602.0,1593.3333333333333,1236.75,157.1793031328659,6.463611111111112,12.382056451612904,11.384250298685785,13.803687724014338,4.505381568237971,78.4,110.8,82.19999999999999,61.724999999999994,26.902044531968198,12.98598386361111,15.005460496908604,13.507728639386201,12.50463906053965,1.316808473511571,70.0375,78.85483870967742,69.91550179211468,61.52662634408602,9.000956125437597,190.0,210.0,186.33333333333334,140.0,25.696951829610676,0.0,0.0,0.0,0.0,0.0,32.0,0.0,10.666666666666666,8.0,18.475208614068027,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.75,1.1547005383792517,0.0,1.0,2.0,3.0,-124.0,-259.0,-0.6660976702508963,-1.2000000000000028,0.8670694864048338,0.822271714922049,3708.0,4091.0,0.0,0.75,1972.5,2378.25,0.0,0.0
21,2020,1,2976,2976,15.0,13.0,0.6229838709677419,0.7190860215053764,0.0,0.0,1854.0,2140.0,1938,1824,744,5.627688172043011,-3.6,12.55,86.33268821639786,45.1,45.1,0.0,70.625,15.745971703333334,3.0,3.305220471194029,156,0,52,0,0.0,0,0.4999999999999999,0.8660254037844387,1722.0,1846.0,2030.0,1922.4,430.5717129584803,1986.0,2245.0,2400.6666666666665,2299.8,510.61759990557863,0.5786290322580645,0.6409722222222223,0.6890158303464755,0.8406686589643865,0.14070114975812784,0.6673387096774194,0.7795138888888888,0.8150574970131421,1.0209848528178145,0.1683289841354652,1980.0,1890.0,1885.6666666666667,1488.8,96.57294307068344,1886.0,1746.0,1744.6666666666667,1366.6,142.0046947580725,5.797513440860215,6.463611111111112,8.21439366786141,12.202452867383514,3.624635338331136,77.2,78.4,88.8,64.82000000000001,19.06200409191016,16.446332087096774,12.98598386361111,14.812592149205495,13.292977665851074,1.738217796078614,72.28629032258064,70.0375,73.72620967741935,63.678559139784944,4.581636311583792,177.0,190.0,192.33333333333334,147.4,16.62327685305552,0.0,0.0,0.0,0.0,0.0,42.0,32.0,24.666666666666668,14.8,21.93931022920578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6,1.1547005383792517,0.0,0.0,2.0,3.0,132.0,154.0,-0.1698252688172044,-32.1,0.8663551401869158,0.8670694864048338,3994.0,3708.0,0.0,0.6,1922.4,2299.8,0.0,0.0
21,2020,2,2784,2784,13.0,12.0,0.555316091954023,0.6458333333333334,0.0,0.0,1546.0,1798.0,1885,1780,696,6.9456178160919535,-2.15,16.45,78.92163759482759,153.5,147.09999985,4.48,76.85344827586206,22.943028768247128,3.0,3.305220471194029,281,0,9,1,0.0,0,0.8660254037844386,0.5000000000000001,1854.0,1722.0,1807.3333333333333,1911.0,74.00900846068186,2140.0,1986.0,2123.6666666666665,2273.1666666666665,130.27023195394068,0.6229838709677419,0.5786290322580645,0.6141950418160095,0.8043878609649457,0.03208739584510588,0.7190860215053764,0.6673387096774194,0.7219795400238948,0.9706683809324081,0.05614353965367617,1938.0,1980.0,1936.0,1563.6666666666667,45.033320996792185,1824.0,1886.0,1818.6666666666667,1442.8333333333333,70.15221545563143,5.627688172043011,5.797513440860215,5.962937574671446,11.106658751493429,0.44183214918166047,45.1,77.2,66.89999999999999,61.53333333333333,18.88888562091476,15.745971703333334,16.446332087096774,15.05942921801374,13.701810005431453,1.8294829583947216,70.625,72.28629032258064,70.98293010752688,64.83629928315412,1.1663404092024763,156.0,177.0,174.33333333333334,148.83333333333334,17.15614564327698,0.0,0.0,0.0,0.0,0.0,52.0,42.0,42.0,21.0,10.000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,-308.0,-342.0,1.3179296440489425,108.4,0.8598442714126807,0.8663551401869158,3344.0,3994.0,0.0,0.5,1911.0,2273.1666666666665,0.0,0.0
21,2020,3,2972,2972,11.0,11.0,0.6816958277254375,0.8186406460296097,0.0,0.0,2026.0,2433.0,1908,1769,744,6.854032258064516,-3.0,16.3,72.12579524193548,85.4,85.4,0.0,53.299731182795696,15.96610572983871,0.0,3.305220471194029,186,0,18,0,0.0,0,1.0,6.123233995736766e-17,1546.0,1854.0,1707.3333333333333,2102.8333333333335,154.52292170850663,1798.0,2140.0,1974.6666666666667,2488.6666666666665,171.28144480162908,0.555316091954023,0.6229838709677419,0.5856429983932765,0.7218518904750133,0.03437482901589184,0.6458333333333334,0.7190860215053764,0.6774193548387096,0.8544597520908005,0.037652405451157354,1885.0,1938.0,1934.3333333333333,1843.8333333333333,47.60602202803185,1780.0,1824.0,1830.0,1711.6666666666667,53.254107822777364,6.9456178160919535,5.627688172043011,6.123606476331727,8.753928387508756,0.7169289626615989,153.5,45.1,91.93333333333332,87.06666666666666,55.68162473683157,22.943028768247128,15.745971703333334,18.378444186225746,15.943086412805973,3.968526234209219,76.85344827586206,70.625,73.25491286614756,71.58520732913114,3.2252231248708396,281.0,156.0,204.66666666666666,195.5,66.93529213601246,0.0,0.0,0.0,0.0,0.0,9.0,52.0,34.333333333333336,22.5,22.50185177565023,1.0,0.0,0.3333333333333333,0.16666666666666666,0.5773502691896258,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,480.0,635.0,-0.09158555802743784,-68.1,0.8327168105219893,0.8598442714126807,4459.0,3344.0,0.0,0.42857142857142855,1858.857142857143,2205.285714285714,0.0,0.0
21,2020,4,2880,2880,14.0,22.0,1.3277777777777775,1.665277777777778,0.0,0.0,3824.0,4796.0,1570,1394,720,12.110069444444443,-2.3,23.35,60.11143160694444,12.4,12.4,0.0,35.09027777777778,11.025847914125,0.0,3.305220471194029,43,0,12,0,0.0,0,0.8660254037844387,-0.4999999999999998,2026.0,1546.0,1808.6666666666667,1919.3333333333333,243.18991207147812,2433.0,1798.0,2123.6666666666665,2262.1666666666665,317.8149356674943,0.6816958277254375,0.555316091954023,0.6199985968824008,0.6545072136144382,0.06324273317493947,0.8186406460296097,0.6458333333333334,0.7278533336227732,0.7714554153179577,0.08673661943867698,1908.0,1885.0,1910.3333333333333,1898.0,26.576932353705747,1769.0,1780.0,1791.0,1767.8333333333333,29.10326442171045,6.854032258064516,6.9456178160919535,6.475779415399828,7.345086541630619,0.7358947250821313,85.4,153.5,94.66666666666667,91.73333333333333,54.79090557139327,15.96610572983871,22.943028768247128,18.21836873380639,16.515480441505943,4.0931557603134925,53.299731182795696,76.85344827586206,66.92605981955258,70.32613474848597,12.204753830739394,186.0,281.0,207.66666666666666,200.0,65.2559065015063,0.0,0.0,0.0,0.0,0.0,18.0,9.0,26.333333333333332,25.5,22.678918257565407,0.0,1.0,0.3333333333333333,0.16666666666666666,0.5773502691896258,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,1798.0,2363.0,5.256037186379928,-73.0,0.7973311092577148,0.8327168105219893,8620.0,4459.0,0.0,0.375,1879.75,2233.75,0.0,0.0
