group_id,year,month,interval_count_in,interval_count_out,total_count_in,total_count_out,zero_count_intervals_in,zero_count_intervals_out,max_interval_count_in,max_interval_count_out,min_interval_count_in,min_interval_count_out,mean_interval_count_in,mean_interval_count_out,weather_hours_available,avg_temperature_2m,min_temperature_2m,max_temperature_2m,avg_relative_humidity_2m,total_precipitation,total_rain,total_snowfall,avg_cloud_cover,avg_wind_speed_10m,most_common_weather_code,station_to_weather_grid_km,bike_crash_count_1km_grouped,bike_crash_happened_1km_grouped,month_sin,month_cos,total_count_in_lag1,total_count_in_lag2,total_count_in_roll3_mean,total_count_in_roll6_mean,total_count_in_roll3_std,total_count_out_lag1,total_count_out_lag2,total_count_out_roll3_mean,total_count_out_roll6_mean,total_count_out_roll3_std,mean_interval_count_in_lag1,mean_interval_count_in_lag2,mean_interval_count_in_roll3_mean,mean_interval_count_in_roll6_mean,mean_interval_count_in_roll3_std,mean_interval_count_out_lag1,mean_interval_count_out_lag2,mean_interval_count_out_roll3_mean,mean_interval_count_out_roll6_mean,mean_interval_count_out_roll3_std,zero_count_intervals_in_lag1,zero_count_intervals_in_lag2,zero_count_intervals_in_roll3_mean,zero_count_intervals_in_roll6_mean,zero_count_intervals_in_roll3_std,zero_count_intervals_out_lag1,zero_count_intervals_out_lag2,zero_count_intervals_out_roll3_mean,zero_count_intervals_out_roll6_mean,zero_count_intervals_out_roll3_std,avg_temperature_2m_lag1,avg_temperature_2m_lag2,avg_temperature_2m_roll3_mean,avg_temperature_2m_roll6_mean,avg_temperature_2m_roll3_std,total_precipitation_lag1,total_precipitation_lag2,total_precipitation_roll3_mean,total_precipitation_roll6_mean,total_precipitation_roll3_std,avg_wind_speed_10m_lag1,avg_wind_speed_10m_lag2,avg_wind_speed_10m_roll3_mean,avg_wind_speed_10m_roll6_mean,avg_wind_speed_10m_roll3_std,avg_cloud_cover_lag1,avg_cloud_cover_lag2,avg_cloud_cover_roll3_mean,avg_cloud_cover_roll6_mean,avg_cloud_cover_roll3_std,bike_crash_count_1km_grouped_lag1,bike_crash_count_1km_grouped_lag2,bike_crash_count_1km_grouped_roll3_mean,bike_crash_count_1km_grouped_roll6_mean,bike_crash_count_1km_grouped_roll3_std,bike_crash_happened_1km_grouped_lag1,bike_crash_happened_1km_grouped_lag2,bike_crash_count_1km_grouped_roll3_sum,bike_crash_count_1km_grouped_roll6_sum,total_count_in_change_lag1,total_count_out_change_lag1,avg_temperature_2m_change_lag1,total_precipitation_change_lag1,in_out_ratio,in_out_ratio_lag1,total_count_sum,total_count_sum_lag1,bike_crashes_per_1000_cyclists_lag1,group_avg_bike_crash_count_history,group_avg_total_count_in_history,group_avg_total_count_out_history,target_bike_crash_count_next_month_1km_grouped,target_bike_crash_happened_next_month_1km_grouped,predicted_probability,predicted_label,group_name,gemeente,group_lat,group_long,member_site_count,member_site_ids
35,2024,11,2880.0,2880.0,15972.0,11558.0,804.0,903.0,74.0,60.0,0.0,0.0,5.545833333333333,4.013194444444444,720.0,7.623125,0.1,17.6,86.28868370138889,59.4,56.69999999,1.89000006,79.9125,12.033941203055557,3.0,3.162676892518597,1.0,1,-0.5000000000000004,0.8660254037844384,19446.0,18327.0,17863.666666666668,17722.5,1857.849383920381,13719.0,12753.0,12169.666666666666,11991.0,1909.0545653106265,6.752083333333333,6.158266129032258,6.075179211469535,6.054678166069295,0.7220418983947137,4.763541666666667,4.285282258064516,4.14049059139785,4.096985140382317,0.7066610734548611,757.0,706.0,739.3333333333334,744.0,28.88482877451801,827.0,811.0,826.0,836.1666666666666,14.525839046329924,15.76986111111111,19.77956989247312,17.96237753882915,15.777550403225804,2.0310323109856063,85.9,72.5,79.93333333333337,88.93333333333334,6.819335255971329,13.384904637777776,11.787825755779568,12.28120818073775,12.675567061476256,0.9576156077196007,60.74027777777778,60.16935483870968,62.66028972520909,66.84305555555557,3.830643187430893,2.0,2.0,1.3333333333333333,1.3333333333333333,1.1547005383792517,1.0,1.0,4.0,8.0,-3474.0,-2161.0,-8.14673611111111,-26.500000000000007,1.381899982695968,1.4174502514760552,27530.0,33165.0,0.0603045379164782,1.05,13392.483333333334,8621.35,0.0,0.0,0.584995843399642,1,Gent,Gent,51.03018,3.70146,1,13
36,2024,11,2880.0,2880.0,26500.0,1359.0,270.0,1908.0,63.0,7.0,0.0,0.0,9.20138888888889,0.471875,720.0,7.623125,0.1,17.6,86.28868370138889,59.4,56.69999999,1.89000006,79.9125,12.033941203055557,3.0,5.4229776422921,1.0,1,-0.5000000000000004,0.8660254037844384,30739.0,25681.0,27098.0,27301.5,3178.9106624754518,1699.0,1545.0,1763.0,1771.6666666666667,256.07030284669816,5.336631944444444,4.400445510623715,4.666414440700124,4.694208191078856,0.5845288202491362,0.2949652777777777,0.2647361206305689,0.3033708796613611,0.304721767488984,0.0434516645443378,3152.0,3218.0,3184.6666666666665,3181.333333333333,33.00505011864418,4623.0,4754.0,4678.0,4695.166666666667,67.97793759743041,15.76986111111111,19.77956989247312,17.96237753882915,15.777550403225804,2.031032310985596,85.9,72.5,79.93333333333335,88.93333333333334,6.819335255971329,13.384904637777776,11.787825755779568,12.281208180737751,12.675567061476253,0.957615607719599,60.74027777777778,60.16935483870968,62.66028972520909,66.84305555555555,3.830643187430995,0.0,0.0,0.0,1.1666666666666667,0.0,0.0,0.0,0.0,7.0,-4239.0,-340.0,-8.14673611111111,-26.500000000000007,19.49963208241354,18.09240729841083,27859.0,32438.0,0.0,1.0833333333333333,35884.75,2109.0,1.0,1.0,0.5801269365724183,1,Gent teller 1,Gent,51.02811425,3.76826385,2,"118,119"
37,2024,11,2880.0,2880.0,5306.0,4930.0,1577.0,1649.0,34.0,34.0,0.0,0.0,1.8423611111111111,1.7118055555555556,720.0,7.626180555555556,0.0,17.65,86.57416155,68.6,60.70000007,5.53000002,80.60972222222222,11.7268066135,3.0,3.843329813718479,0.0,0,-0.5000000000000004,0.8660254037844384,7228.0,5077.0,5638.333333333333,5374.0,1396.353226563155,6563.0,4577.0,5039.666666666667,4948.5,1352.7044515833209,2.5097222222222224,1.705981182795699,1.9215875149342891,1.8382485812425329,0.515347414210223,2.2788194444444443,1.537970430107527,1.7179398148148148,1.6928651433691757,0.496017919561476,1389.0,1633.0,1561.0,1586.3333333333333,149.61283367412045,1399.0,1648.0,1594.6666666666667,1615.5,175.1979832456224,15.839166666666667,19.781182795698925,17.974390681003584,15.807545176224613,1.991424973458517,92.5,63.0,81.89999999999998,91.08333333333331,16.40822964246901,13.44445979263889,11.893552623857529,12.389456090386796,12.802341810639186,0.914206249559316,60.72361111111111,60.405913978494624,62.54138291517324,66.8752688172043,3.4272900566930518,0.0,0.0,0.3333333333333333,0.1666666666666666,0.5773502691896258,0.0,0.0,1.0,1.0,-1922.0,-1633.0,-8.21298611111111,-23.90000000000001,1.0762677484787018,1.1013256132866067,10236.0,13791.0,0.0,0.25,5586.4,5082.85,1.0,1.0,0.20456135973785844,0,Gent R4,Gent,51.0876313,3.7587918,1,136
38,2024,11,2764.0,2764.0,0.0,0.0,2764.0,2764.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,7.175347222222222,-1.5,17.1,87.14487473472222,62.0,59.20000001,1.96,77.43611111111112,12.54668836261111,3.0,6.06582237039172,0.0,0,-0.5000000000000004,0.8660254037844384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0887387443339273e-08,0.0,0.0,0.0,0.0,0.0,2880.0,2976.0,2944.0,2908.6666666666665,55.42562584220407,2880.0,2976.0,2944.0,2908.6666666666665,55.42562584220407,15.350625,19.42385752688172,17.625611559139784,15.475966248506571,2.07804403180651,111.5,60.5,88.56666666666666,95.03333333333336,25.884615765611294,14.910415405694446,12.749393354435483,13.427348942444748,13.802763422521656,1.285945845508161,60.56944444444444,58.956989247311824,62.12574671445639,66.87762843488649,4.170688801680221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.17527777777778,-49.5,,,0.0,0.0,,0.1538461538461538,1027.6538461538462,264.96153846153845,0.0,0.0,0.053738011000634626,0,St. pieters leeuw teller 2,Halle,50.75509,4.24943,1,105
39,2024,11,2880.0,2880.0,6986.0,5493.0,1113.0,1292.0,398.0,329.0,0.0,0.0,2.4256944444444444,1.9072916666666664,720.0,7.444236111111111,-0.65,17.85,86.71469765416667,71.4,65.300000274,4.26999987,80.38194444444444,11.74098455925,3.0,4.638897703850821,2.0,1,-0.5000000000000004,0.8660254037844384,8717.0,9056.0,8594.333333333334,8298.0,533.6799915055282,7463.0,6703.0,6758.0,6454.833333333333,679.1722903652717,3.026736111111111,3.043010752688172,2.9204263739546,2.834009109916368,0.1983950685033363,2.5913194444444443,2.2523521505376345,2.2986969832735955,2.205497685185185,0.272422850152586,838.0,738.0,795.6666666666666,839.6666666666666,51.733290377988176,1006.0,1011.0,1027.3333333333333,1050.5,32.71594921950891,15.779166666666669,19.700067204301074,17.955152329749108,15.865723192951016,1.9956782744341908,104.7,60.2,78.96666666666667,94.85,23.05348852849241,13.596491619305556,11.693799966801077,12.37386063963411,12.868441779656512,1.0610588035187083,59.30833333333333,60.13709677419355,61.80663082437275,66.29531063321386,3.633156620242131,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,-1731.0,-1970.0,-8.334930555555559,-33.3,1.2718004733296924,1.168028942784403,12479.0,16180.0,0.0,0.5416666666666666,7760.125,6365.625,0.0,0.0,0.2950217982943174,0,Hamme totem,Hamme,51.1017709,4.1469307,1,126
40,2024,11,5760.0,5760.0,49495.0,47943.0,1198.0,949.0,144.0,106.0,0.0,0.0,8.592881944444445,8.3234375,720.0,7.102361111111111,-1.75,17.35,86.54751666527778,61.2,56.30000009999999,3.43,77.98611111111111,11.735096099333331,3.0,2.888539198029341,1.0,1,-0.5000000000000004,0.8660254037844384,78949.0,97760.0,79827.0,68890.5,17510.51681133369,75891.0,91820.0,75539.0,65666.83333333333,16459.823115695985,13.706423611111113,16.424731182795696,13.559175253882914,11.753514224910395,2.941945149643606,13.175520833333334,12.206504848412209,11.759622359865,10.668997821210874,1.6844027662925043,985.0,802.0,902.6666666666666,976.3333333333334,92.8672888229934,762.0,561.0,663.6666666666666,732.0,100.57004192766946,15.754027777777775,19.792137096774194,18.023139187574667,15.978160842293908,2.0649859208118824,83.4,63.1,75.56666666666668,97.25,10.914363624753216,12.51178709138889,10.480963103360216,11.384196434181602,11.78331715417712,1.0338344524223464,58.42361111111112,57.74059139784945,60.40419653524492,65.63947879330944,4.036459892161053,2.0,0.0,0.6666666666666666,1.5,1.1547005383792517,1.0,0.0,2.0,9.0,-29454.0,-27948.0,-8.651666666666664,-22.200000000000003,1.0323717748159271,1.040294633092198,97438.0,154840.0,0.0129165590286747,1.5555555555555556,58872.61111111111,56753.38888888889,0.0,0.0,0.6369489274797124,1,Hasselt-Kempische brug,Hasselt,50.94084615,5.3420024,2,"137,138"
41,2024,11,2880.0,2880.0,23649.0,29261.0,662.0,403.0,64.0,76.0,0.0,0.0,8.211458333333333,10.160069444444444,720.0,7.102361111111111,-1.75,17.35,86.54751666527778,61.2,56.30000009999999,3.43,77.98611111111111,11.735096099333331,3.0,2.828239434291379,6.0,1,-0.5000000000000004,0.8660254037844384,35351.0,34178.0,38737.0,32364.0,6905.523224202492,41525.0,38051.0,42541.333333333336,36259.5,5075.401691820391,12.274652777777778,11.484543010752688,13.148450567502984,11.035424133811231,2.232941933892343,14.41840277777778,12.785954301075268,14.449839456391876,12.37015942353644,1.679824127021565,541.0,569.0,566.6666666666666,607.6666666666666,24.58319208998981,341.0,312.0,349.0,380.6666666666667,41.58124577258358,15.754027777777775,19.792137096774194,18.023139187574667,15.978160842293908,2.0649859208118784,83.4,63.1,75.56666666666668,97.25,10.914363624753078,12.51178709138889,10.480963103360216,11.384196434181602,11.78331715417712,1.0338344524223464,58.42361111111112,57.74059139784945,60.40419653524492,65.63947879330944,4.036459892161043,3.0,0.0,1.6666666666666667,2.333333333333333,1.5275252316519463,1.0,0.0,5.0,14.0,-11702.0,-12264.0,-8.651666666666664,-22.200000000000003,0.8082088787122791,0.8513184828416617,52910.0,76876.0,0.039023882616161,2.117647058823529,27496.764705882357,31124.29411764706,0.0,0.0,0.7315780902683962,1,Hasselt ring,Hasselt,50.9300038,5.3438616,1,140
42,2024,11,5760.0,5760.0,997.0,911.0,5161.0,5171.0,32.0,11.0,0.0,0.0,0.1730902777777777,0.1581597222222222,720.0,6.992777777777778,-1.95,17.0,86.41030173055555,56.4,52.300000104,2.87000001,75.4625,12.984014256597222,3.0,4.208449789979239,0.0,0,-0.5000000000000004,0.8660254037844384,2418.0,3323.0,2875.333333333333,2923.333333333333,452.5774335219706,2379.0,3640.0,3048.6666666666665,3196.1666666666665,634.1390488949045,0.4197916666666667,0.5582997311827957,0.4876008064516129,0.4993494250298686,0.0692992361197269,0.4130208333333333,0.6090649687782009,0.515818475255816,0.5455511133746225,0.0983704431595277,4659.0,4552.0,4641.333333333333,4707.333333333333,81.94103571064394,4690.0,4488.0,4612.333333333333,4675.333333333333,108.78572210236668,15.562013888888888,19.69831989247312,17.878086170848267,15.77872946535245,2.1122615243519727,105.5,76.8,85.90000000000002,101.5,16.988525539316292,13.0313883625,11.138713364516128,11.90839989282258,12.29479469710648,0.9945709418290624,58.78611111111111,57.69892473118279,60.60029868578256,66.03334826762246,4.119816010264497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1421.0,-1468.0,-8.56923611111111,-49.1,1.0944017563117454,1.0163934426229508,1908.0,4797.0,0.0,0.0,2043.1379310344828,2146.4137931034484,0.0,0.0,0.06547933549868575,0,Heers,Heers,50.75487,5.30322,2,"28,34"
43,2024,11,2880.0,2880.0,506.0,9481.0,2531.0,911.0,10.0,90.0,0.0,0.0,0.1756944444444444,3.292013888888889,720.0,7.367638888888889,-1.0,17.9,86.3704973763889,64.5,60.59999998,2.73000003,78.43888888888888,11.708407089166666,3.0,0.9039770611011564,0.0,0,-0.5000000000000004,0.8660254037844384,685.0,405.0,471.6666666666667,499.5,189.0326250501041,13292.0,10647.0,11249.333333333334,11304.666666666666,1817.9456354174456,0.2378472222222222,0.1360887096774193,0.1610476403823177,0.1711096176821983,0.0678549080863628,4.615277777777778,3.5776209677419355,3.8296445639187575,3.865847147550776,0.6947930137210979,2445.0,2636.0,2588.0,2568.0,126.0515767453946,745.0,673.0,729.6666666666666,757.5,50.767443635989856,15.815069444444443,19.713844086021503,18.006770459976106,15.957977523894863,1.9940558433583333,106.0,94.5,97.7,111.98333333333332,7.250517222929766,13.392365019444444,11.588454665564516,12.29240666287933,12.795035013626046,0.9649553972250676,57.86944444444445,58.93817204301075,60.462753882915166,65.48617831541219,3.606011107217239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.0,-3811.0,-8.447430555555554,-41.5,0.053369897690117,0.0515347577490219,9987.0,13977.0,0.0,0.2166666666666666,475.03333333333336,8438.983333333334,0.0,0.0,0.11599171436826713,0,Heist op den Berg 1,Heist-op-den-Berg,51.06759,4.68823,1,8
44,2024,11,2880.0,2880.0,10604.0,515.0,800.0,2464.0,127.0,4.0,0.0,0.0,3.681944444444445,0.1788194444444444,720.0,7.367638888888889,-1.0,17.9,86.3704973763889,64.5,60.59999998,2.73000003,78.43888888888888,11.708407089166666,3.0,1.2895209328958137,0.0,0,-0.5000000000000004,0.8660254037844384,15200.0,11707.0,12459.0,12588.166666666666,2453.029351638493,721.0,659.0,666.0,682.1666666666666,51.85556864995879,5.277777777777778,3.93380376344086,4.243242234169654,4.30590464456392,0.9197232527379356,0.2503472222222222,0.2214381720430106,0.2264822281959378,0.2332082586618876,0.0217854096218629,629.0,571.0,607.0,631.3333333333334,31.43246729100333,2340.0,2467.0,2428.0,2406.1666666666665,76.37407937252159,15.815069444444443,19.713844086021503,18.006770459976106,15.957977523894863,1.9940558433583333,106.0,94.5,97.7,111.98333333333332,7.250517222929766,13.392365019444444,11.588454665564516,12.29240666287933,12.795035013626046,0.9649553972250676,57.86944444444445,58.93817204301075,60.462753882915166,65.48617831541219,3.606011107217239,0.0,1.0,0.3333333333333333,0.1666666666666666,0.5773502691896258,0.0,1.0,1.0,1.0,-4596.0,-206.0,-8.447430555555554,-41.5,20.59029126213592,21.081830790568656,11119.0,15921.0,0.0,0.3,9970.55,806.3166666666667,0.0,0.0,0.1465755570849636,0,Heist op den Berg 2,Heist-op-den-Berg,51.06904,4.69524,1,9
45,2024,11,5760.0,5760.0,24431.0,6304.0,1676.0,4052.0,103.0,26.0,0.0,0.0,4.241493055555556,1.0944444444444446,720.0,7.251388888888889,-1.45,17.6,86.21832776666666,64.4,54.49999991,6.93000003,77.86805555555556,11.817046230944442,3.0,3.37590271087566,0.0,0,-0.5000000000000004,0.8660254037844384,31160.0,26877.0,27430.33333333333,27267.0,3486.0927029173045,10417.0,10342.0,10207.0,9925.666666666666,301.1228984982337,5.409722222222222,4.515625,4.666760005973717,4.66023185483871,0.6801081133265559,1.8085069444444444,1.7375672043010753,1.7343320639187574,1.6952639635603344,0.0758442165602351,1495.0,1388.0,1478.3333333333333,1526.5,83.26063495634313,3708.0,3794.0,3778.6666666666665,3779.8333333333335,64.3842630875993,15.599444444444446,19.59630376344086,17.841615890083634,15.76021393369176,2.0425355024811083,84.9,72.4,85.10000000000002,91.53333333333336,12.801171821360697,13.358713336805554,11.347400907755375,12.118804048814216,12.53686853262149,1.0844205499242767,59.04583333333332,58.25806451612903,60.92477598566308,65.84575866188769,3.9563080610656503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6729.0,-4113.0,-8.348055555555558,-20.5,3.875475888324873,2.991264279543054,30735.0,41577.0,0.0,0.1111111111111111,23544.33333333333,9141.62962962963,0.0,0.0,0.13019119824000897,0,Herent teller 1,Herent,50.891315000000006,4.64687,2,"72,73"
46,2024,11,5760.0,5760.0,10861.0,18040.0,3214.0,2252.0,40.0,48.0,0.0,0.0,1.8855902777777775,3.1319444444444446,720.0,7.207152777777777,-1.4,17.75,86.74719012222222,72.2,65.600000058,4.61999987,78.21805555555555,11.65868871125,3.0,4.258572751870591,1.0,1,-0.5000000000000004,0.8660254037844384,15758.0,18759.0,17535.333333333332,18137.83333333333,1575.2492924402006,27548.0,29061.0,27951.0,24747.33333333333,973.2312161043604,2.735763888888889,3.1517137096774195,2.9755413679808846,3.0968311305256866,0.2151459353109532,4.782638888888889,4.882560483870968,4.747494772998805,4.223903263142175,0.1556426038421568,2778.0,2764.0,2799.6666666666665,2973.1666666666665,50.14312847573127,1732.0,1659.0,1736.0,2197.333333333333,79.07591289387501,15.753125,19.734408602150538,17.97684811827957,15.923569668458782,2.0311660398591798,108.6,109.7,105.13333333333333,113.2,6.978777352325695,12.830276192083334,11.317312798225808,11.927988463570792,12.364570599494774,0.797522886396907,58.60833333333332,59.11827956989247,60.87571684587814,65.612208781362,3.4949103101344985,1.0,0.0,0.3333333333333333,0.3333333333333333,0.5773502691896258,1.0,0.0,1.0,2.0,-4897.0,-9508.0,-8.545972222222224,-36.39999999999999,0.6020509977827051,0.5720197473500799,28901.0,43306.0,0.0230914884773472,0.2592592592592592,14517.666666666666,20288.925925925927,0.0,0.0,0.18133634604329835,0,Herentals totem,Herentals,51.1736963,4.8123065,2,"94,110"
47,2024,11,5760.0,5760.0,8608.0,8910.0,3724.0,3650.0,110.0,164.0,0.0,0.0,1.494444444444445,1.546875,720.0,7.136666666666666,-1.75,17.45,86.38174903888888,57.4,52.699999924,3.2899999700000007,77.65555555555555,11.663307042722222,3.0,2.7651492325840783,0.0,0,-0.5000000000000004,0.8660254037844384,14573.0,13122.0,13550.333333333334,12840.0,889.5360213804342,15669.0,14874.0,14987.666666666666,14224.5,632.2106716382532,2.5300347222222217,2.204637096774193,2.3038063769414574,2.1929883512544803,0.1964151424469135,2.7203125,2.498991935483871,2.547339829749104,2.4286252986857826,0.1545774859465066,3339.0,3220.0,3310.6666666666665,3362.0,80.33886564630643,3112.0,3008.0,3076.333333333333,3165.0,59.197409853248566,15.78375,19.77668010752688,18.023839605734768,15.989940636200716,2.0405713606410174,70.3,85.6,87.10000000000002,99.78333333333332,17.59801125127491,12.342537636944444,10.401321196935484,11.2389250239546,11.643144759009855,0.9975724647365032,58.275,57.581989247311824,60.252508960573486,65.49030764635603,4.040197258851294,1.0,1.0,0.6666666666666666,0.3333333333333333,0.5773502691896258,1.0,1.0,2.0,2.0,-5965.0,-6759.0,-8.647083333333335,-12.9,0.9661054994388328,0.9300529708341312,17518.0,30242.0,0.0330665961245949,0.3448275862068966,10812.206896551725,11583.93103448276,0.0,0.0,0.15706402710309872,0,Herk De Stad,Herk-de-Stad,50.9437,5.177205000000001,2,"30,31"
48,2024,11,2880.0,2880.0,3263.0,3087.0,1696.0,1835.0,35.0,19.0,0.0,0.0,1.132986111111111,1.071875,720.0,6.900416666666667,-1.9,17.35,87.06934709722222,63.7,60.89999997,1.96000002,78.53611111111111,11.97179349625,3.0,4.236286749147152,0.0,0,-0.5000000000000004,0.8660254037844384,7538.0,11762.0,9893.666666666666,8468.666666666666,2153.7558666973687,7787.0,12435.0,10442.333333333334,8664.333333333334,2393.8089592390907,2.6173611111111112,3.952284946236559,3.4492868501272422,2.9544183973285123,0.72570686719755,2.703819444444445,4.178427419354839,3.537921893667862,2.9500298685782558,0.7561263098976346,1287.0,1172.0,1235.3333333333333,1331.1666666666667,58.38093296045679,1395.0,1294.0,1355.3333333333333,1447.6666666666667,53.87330817141922,15.675763888888888,19.736223118279568,17.945124701314217,15.858597670250896,2.0720481359199256,79.1,91.5,90.76666666666664,110.16666666666669,11.3178325369008,13.457542734444443,11.546419422150535,12.36042148789277,12.674819390998133,0.9865168177000138,58.61388888888889,57.71774193548387,60.27945041816009,65.67441009557945,3.688241946504757,0.0,0.0,0.3333333333333333,0.5,0.5773502691896258,0.0,0.0,1.0,3.0,-4275.0,-4700.0,-8.775347222222221,-15.399999999999991,1.0570132815030775,0.9680236291254656,6350.0,15325.0,0.0,0.5555555555555556,7038.222222222223,7233.0,0.0,0.0,0.18691154800278637,0,Houthalen-Helchteren,Houthalen-Helchteren,51.0644267,5.3819796,1,139
49,2024,11,5760.0,5760.0,7803.0,7637.0,3829.0,3909.0,61.0,63.0,0.0,0.0,1.3546875,1.3258680555555555,720.0,7.913402777777777,-0.15,17.9,85.25470571527778,55.9,55.2,0.49,79.94444444444444,13.299262207666668,3.0,2.524388378493569,0.0,0,-0.5000000000000004,0.8660254037844384,12273.0,11979.0,11730.666666666666,11031.0,700.3387275692545,12303.0,11897.0,11691.666666666666,10847.0,735.810664052473,2.130729166666667,1.9928077329963476,1.9871915113572056,1.880337840505365,0.1464265676816112,2.1359375,1.9988239247311832,1.987292786738352,1.8522130749701315,0.1547328685980251,3623.0,3605.0,3619.3333333333335,3651.3333333333335,12.89702808143237,3706.0,3673.0,3693.6666666666665,3749.0,18.009256878941123,15.689375,19.36787634408602,17.70346998207885,15.511891054360811,1.864015727633859,90.2,70.1,78.69999999999999,78.89999999999999,10.359054010864195,14.539461597638889,12.898673516935483,13.26045604540472,13.793535165402476,1.1419369238000798,63.644444444444446,61.60618279569893,63.8752090800478,66.75648894862606,2.392769027673278,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,1.0,-4470.0,-4666.0,-7.775972222222223,-34.300000000000004,1.021736283881105,0.9975615703486954,15440.0,24576.0,0.0,0.4074074074074074,9551.666666666666,9386.814814814816,0.0,0.0,0.14826917768896872,0,Ieper,Ieper,50.85025,2.85616,2,"67,68"
50,2024,11,2880.0,2880.0,5974.0,6039.0,1156.0,1147.0,22.0,21.0,0.0,0.0,2.074305555555556,2.096875,720.0,7.643333333333333,-0.6,17.9,86.13606685833332,61.3,59.40000022,1.33000002,80.94027777777778,12.389985789333334,3.0,2.4476685136351923,1.0,1,-0.5000000000000004,0.8660254037844384,8474.0,9434.0,8867.0,8276.5,503.0974060756028,9160.0,10011.0,9478.333333333334,8904.166666666666,464.2244428434744,2.942361111111111,3.17002688172043,3.0111409796893667,2.825393891875746,0.1380117702416421,3.180555555555556,3.3639112903225805,3.219123357228196,3.0401713709677423,0.12987250905188,953.0,961.0,962.6666666666666,1015.0,10.598742063724586,905.0,944.0,939.3333333333334,965.6666666666666,32.25419869309093,15.62520833333333,19.365860215053765,17.6789896953405,15.513260155316608,1.897125931428728,93.9,53.8,74.0,79.51666666666667,20.05168322111636,13.919146683430556,12.221672575806451,12.635854238742086,13.164093334356856,1.1344028163456212,62.84444444444444,61.58602150537634,63.98623058542413,67.24273446833931,3.1313263456127487,0.0,0.0,0.3333333333333333,0.1666666666666666,0.5773502691896258,0.0,0.0,1.0,1.0,-2500.0,-3121.0,-7.981874999999997,-32.60000000000001,0.9892366285808908,0.9251091703056769,12013.0,17634.0,0.0,0.2222222222222222,7423.296296296296,7834.518518518518,0.0,0.0,0.1210213291629394,0,Roeselare totem,Izegem,50.91717,3.18772,1,84
51,2024,11,5760.0,5760.0,1724.0,14574.0,4723.0,2031.0,20.0,40.0,0.0,0.0,0.2509982638888888,2.5302083333333334,720.0,7.2399305555555555,-2.5,17.7,86.34864108333333,61.8,55.599999958,4.33999992,78.35416666666667,11.611891621986112,3.0,5.529079586040185,0.0,0,-0.5000000000000004,0.8660254037844384,1794.0,2154.0,1899.0,1624.6666666666667,221.9797288042311,24885.0,26168.0,24884.0,22735.33333333333,1284.500291942365,0.2982421875,0.3618951612903225,0.3179960517473117,0.2769129890979689,0.0380810966344189,4.3203125,4.396505376344086,4.227234543010753,3.880767435782557,0.2303725340382144,4541.0,4524.0,4609.0,4738.666666666667,132.77424449041226,1587.0,1360.0,1455.6666666666667,1533.0,117.62794452566494,15.636805555555556,19.612836021505377,17.870377837514937,15.804324596774194,2.033002547823819,95.4,79.5,88.43333333333335,98.55,8.130395644329493,13.143280026666666,11.224098997419354,11.99969693208781,12.435525335969984,1.0111249992910478,58.30416666666667,58.91935483870968,60.69771505376344,65.66687574671447,3.626048835892846,0.0,1.0,0.3333333333333333,0.3333333333333333,0.5773502691896257,0.0,1.0,1.0,2.0,-70.0,-10311.0,-8.396875000000001,-33.60000000000001,0.1182928502813229,0.07209162145871,16298.0,26679.0,0.0,0.3703703703703703,1413.5185185185185,19792.962962962964,0.0,0.0,0.15062043927375615,0,Kampenhout teller 1,Kampenhout,50.956355,4.59241,2,"70,71"
