model,feature,importance
catboost_regressor,avg_temperature_2m_lag2,0.5748515444306674
catboost_regressor,zero_count_intervals_out_roll3_std,0.5732390761019951
catboost_regressor,mean_interval_count_in_roll3_std,0.5683737381040072
catboost_regressor,zero_count_intervals_in_roll3_std,0.56423945519219
catboost_regressor,crashes_per_1000_cyclists_lag1,0.5503606764838435
catboost_regressor,avg_cloud_cover_lag1,0.5281217963193273
catboost_regressor,avg_wind_speed_10m_lag2,0.5111297904750773
catboost_regressor,total_count_in_roll3_std,0.5064512142833698
catboost_regressor,total_precipitation_lag2,0.5025007659825984
catboost_regressor,max_interval_count_in,0.5015711335442034
catboost_regressor,total_count_out_roll3_mean,0.499629409139296
catboost_regressor,total_count_out_roll3_std,0.47957723030044896
catboost_regressor,zero_count_intervals_out_roll3_mean,0.47383184209303253
catboost_regressor,most_common_weather_code,0.47200532555593266
catboost_regressor,mean_interval_count_out_roll3_std,0.4565751860846601
catboost_regressor,total_precipitation_change_lag1,0.45434830580218294
catboost_regressor,month_sin,0.4335680338534544
catboost_regressor,zero_count_intervals_out_lag1,0.43330520616462936
catboost_regressor,avg_temperature_2m,0.42802552900446506
catboost_regressor,total_count_out_lag2,0.4259616722752236
catboost_regressor,total_count_out_lag1,0.4216414365267484
catboost_regressor,total_count_in_change_lag1,0.4112305341625205
catboost_regressor,crash_count_500m_roll3_std,0.4098516914001304
catboost_regressor,mean_interval_count_in_roll6_mean,0.3917153639067935
catboost_regressor,total_count_out_change_lag1,0.3810807806251918
catboost_regressor,total_rain,0.3594050787825077
catboost_regressor,weather_hours_available,0.35405631022752027
catboost_regressor,total_count_in_lag1,0.3471177416136519
catboost_regressor,mean_interval_count_out_lag2,0.3247092935801239
catboost_regressor,month,0.30747726193684366
catboost_regressor,interval_count_out,0.30614026464084454
catboost_regressor,avg_temperature_2m_change_lag1,0.30199608184343296
catboost_regressor,total_count_in_lag2,0.2850413911978592
catboost_regressor,zero_count_intervals_out_lag2,0.2794179925903866
catboost_regressor,month_cos,0.2770890916032903
catboost_regressor,mean_interval_count_out_lag1,0.25501697874616897
catboost_regressor,mean_interval_count_in_lag2,0.2522550478960604
catboost_regressor,mean_interval_count_in_roll3_mean,0.240004218293136
catboost_regressor,max_interval_count_out,0.23665457160944126
catboost_regressor,total_count_in_roll6_mean,0.21418583683264647
catboost_regressor,crash_happened_500m_lag2,0.20271589430627385
catboost_regressor,crash_count_500m_lag2,0.15791820433064296
catboost_regressor,interval_count_in,0.14943523215632998
catboost_regressor,crash_count_500m_lag1,0.12946633159666499
catboost_regressor,total_snowfall,0.12345502243523968
catboost_regressor,zero_count_intervals_in_lag2,0.11277548179464042
catboost_regressor,mean_interval_count_in_lag1,0.09539007463690724
catboost_regressor,crash_happened_500m_lag1,0.06588146526254479
catboost_regressor,min_interval_count_out,0.0
catboost_regressor,min_interval_count_in,0.0
xgboost_regressor,num__crash_count_500m_roll6_mean,0.0924040824174881
xgboost_regressor,num__site_avg_crash_count_history,0.06844845414161682
xgboost_regressor,num__crash_count_500m_roll6_sum,0.06035445258021355
xgboost_regressor,num__mean_interval_count_out_lag1,0.02661757729947567
xgboost_regressor,num__total_count_out,0.02451261319220066
xgboost_regressor,num__site_avg_total_count_in_history,0.023865878582000732
xgboost_regressor,num__total_count_in,0.022345617413520813
xgboost_regressor,num__station_to_weather_grid_km,0.015255683101713657
xgboost_regressor,num__crash_count_500m_roll3_std,0.014765570871531963
xgboost_regressor,num__total_count_out_roll6_mean,0.014734267257153988
xgboost_regressor,num__month_cos,0.014522242359817028
xgboost_regressor,num__avg_temperature_2m_roll3_mean,0.014453640207648277
xgboost_regressor,num__mean_interval_count_out_lag2,0.014192755334079266
xgboost_regressor,num__in_out_ratio,0.014002052135765553
xgboost_regressor,num__crash_count_500m,0.013328778557479382
xgboost_regressor,num__zero_count_intervals_in,0.013150999322533607
xgboost_regressor,num__total_count_out_lag2,0.01291397400200367
xgboost_regressor,num__zero_count_intervals_out,0.012523771263659
xgboost_regressor,num__avg_cloud_cover_roll6_mean,0.012020534835755825
xgboost_regressor,num__total_precipitation_roll3_mean,0.011658438481390476
xgboost_regressor,num__zero_count_intervals_out_roll6_mean,0.011633788235485554
xgboost_regressor,num__total_count_out_lag1,0.011400341056287289
xgboost_regressor,num__total_count_sum_lag1,0.01115842442959547
xgboost_regressor,num__mean_interval_count_out_roll3_mean,0.010996776632964611
xgboost_regressor,num__total_count_out_roll3_mean,0.010840868577361107
xgboost_regressor,num__crash_count_500m_lag1,0.010603985749185085
xgboost_regressor,num__avg_wind_speed_10m_roll6_mean,0.010522225871682167
xgboost_regressor,num__mean_interval_count_in_roll6_mean,0.010160242207348347
xgboost_regressor,num__mean_interval_count_in_roll3_mean,0.00980315264314413
xgboost_regressor,num__crash_count_500m_roll3_sum,0.009799614548683167
xgboost_regressor,num__avg_wind_speed_10m_roll3_std,0.009625081904232502
xgboost_regressor,num__total_count_sum,0.009423314593732357
xgboost_regressor,num__avg_temperature_2m_roll6_mean,0.009193443693220615
xgboost_regressor,num__site_avg_total_count_out_history,0.008851496502757072
xgboost_regressor,num__avg_wind_speed_10m_roll3_mean,0.008765505626797676
xgboost_regressor,num__avg_temperature_2m_lag1,0.008444927632808685
xgboost_regressor,num__total_count_in_roll6_mean,0.008373530581593513
xgboost_regressor,num__avg_temperature_2m_lag2,0.008337915875017643
xgboost_regressor,num__total_precipitation_roll3_std,0.00821155309677124
xgboost_regressor,num__most_common_weather_code,0.008111451752483845
xgboost_regressor,num__total_precipitation_roll6_mean,0.007989978417754173
xgboost_regressor,num__avg_cloud_cover_roll3_std,0.007630904205143452
xgboost_regressor,num__mean_interval_count_out_roll6_mean,0.007622768636792898
xgboost_regressor,num__avg_cloud_cover_roll3_mean,0.007512982469052076
xgboost_regressor,num__mean_interval_count_out,0.007425469346344471
xgboost_regressor,num__zero_count_intervals_in_roll6_mean,0.007418724708259106
xgboost_regressor,num__crash_count_500m_roll3_mean,0.007369459141045809
xgboost_regressor,num__mean_interval_count_in_lag1,0.00733371265232563
xgboost_regressor,num__avg_cloud_cover_lag2,0.007279102224856615
xgboost_regressor,num__max_temperature_2m,0.006961493752896786
xgboost_regressor,num__month_sin,0.006788805592805147
xgboost_regressor,num__avg_relative_humidity_2m,0.006645268760621548
xgboost_regressor,num__zero_count_intervals_out_lag1,0.006644630338996649
xgboost_regressor,num__crashes_per_1000_cyclists_lag1,0.006637167651206255
xgboost_regressor,num__crash_happened_500m,0.006579762790352106
xgboost_regressor,num__year,0.006486576981842518
xgboost_regressor,num__in_out_ratio_lag1,0.00645903404802084
xgboost_regressor,num__avg_temperature_2m_roll3_std,0.00629406375810504
xgboost_regressor,num__avg_wind_speed_10m,0.006174127105623484
xgboost_regressor,num__zero_count_intervals_out_roll3_mean,0.006160109769552946
xgboost_regressor,num__weather_hours_available,0.0060249618254601955
xgboost_regressor,num__avg_temperature_2m_change_lag1,0.006019050255417824
xgboost_regressor,num__avg_cloud_cover,0.005994476843625307
xgboost_regressor,num__mean_interval_count_out_roll3_std,0.005980567075312138
xgboost_regressor,num__mean_interval_count_in_roll3_std,0.005857727490365505
xgboost_regressor,num__mean_interval_count_in,0.005543206352740526
xgboost_regressor,num__min_temperature_2m,0.005494531709700823
xgboost_regressor,num__total_rain,0.005442346911877394
xgboost_regressor,num__total_snowfall,0.005350231193006039
xgboost_regressor,num__avg_wind_speed_10m_lag1,0.005287902429699898
xgboost_regressor,num__total_precipitation_lag1,0.005135613027960062
xgboost_regressor,num__zero_count_intervals_in_roll3_std,0.0051185921765863895
xgboost_regressor,num__total_count_in_roll3_std,0.0050122481770813465
xgboost_regressor,num__total_precipitation_lag2,0.0049915318377316
xgboost_regressor,num__total_precipitation_change_lag1,0.004981884732842445
xgboost_regressor,num__avg_wind_speed_10m_lag2,0.004749586805701256
xgboost_regressor,num__avg_temperature_2m,0.004696201998740435
xgboost_regressor,num__avg_cloud_cover_lag1,0.004528617020696402
xgboost_regressor,num__mean_interval_count_in_lag2,0.004505186341702938
xgboost_regressor,num__zero_count_intervals_out_lag2,0.004463699646294117
xgboost_regressor,num__total_count_in_lag2,0.00437104981392622
xgboost_regressor,num__total_count_out_roll3_std,0.004367925226688385
xgboost_regressor,num__total_precipitation,0.004250102210789919
xgboost_regressor,num__total_count_in_change_lag1,0.00420164642855525
xgboost_regressor,num__zero_count_intervals_in_roll3_mean,0.004130600485950708
xgboost_regressor,num__site_id,0.004048922564834356
xgboost_regressor,num__total_count_in_roll3_mean,0.003995309118181467
xgboost_regressor,num__total_count_out_change_lag1,0.0036616348661482334
xgboost_regressor,num__zero_count_intervals_out_roll3_std,0.003608850296586752
xgboost_regressor,num__zero_count_intervals_in_lag2,0.0034637046046555042
xgboost_regressor,num__crash_count_500m_lag2,0.003456098958849907
xgboost_regressor,num__zero_count_intervals_in_lag1,0.0034548838157206774
xgboost_regressor,num__total_count_in_lag1,0.0032077287323772907
xgboost_regressor,num__interval_count_in,0.0028495383448898792
xgboost_regressor,num__max_interval_count_out,0.0028198095969855785
xgboost_regressor,num__max_interval_count_in,0.002708493499085307
xgboost_regressor,num__crash_happened_500m_lag2,0.0023600321728736162
xgboost_regressor,num__interval_count_out,0.0022536416072398424
xgboost_regressor,num__month,0.0018687117844820023
xgboost_regressor,num__min_interval_count_in,0.0
xgboost_regressor,num__min_interval_count_out,0.0
xgboost_regressor,num__crash_happened_500m_lag1,0.0
hist_gradient_boosting_regressor,num__site_id,0.0
hist_gradient_boosting_regressor,num__year,0.0
hist_gradient_boosting_regressor,num__month,0.0
hist_gradient_boosting_regressor,num__interval_count_in,0.0
hist_gradient_boosting_regressor,num__interval_count_out,0.0
hist_gradient_boosting_regressor,num__max_interval_count_in,0.0
hist_gradient_boosting_regressor,num__max_interval_count_out,0.0
hist_gradient_boosting_regressor,num__mean_interval_count_in,0.0
hist_gradient_boosting_regressor,num__mean_interval_count_out,0.0
hist_gradient_boosting_regressor,num__min_interval_count_in,0.0
hist_gradient_boosting_regressor,num__min_interval_count_out,0.0
hist_gradient_boosting_regressor,num__total_count_in,0.0
hist_gradient_boosting_regressor,num__total_count_out,0.0
hist_gradient_boosting_regressor,num__zero_count_intervals_in,0.0
hist_gradient_boosting_regressor,num__zero_count_intervals_out,0.0
hist_gradient_boosting_regressor,num__weather_hours_available,0.0
hist_gradient_boosting_regressor,num__avg_temperature_2m,0.0
hist_gradient_boosting_regressor,num__min_temperature_2m,0.0
hist_gradient_boosting_regressor,num__max_temperature_2m,0.0
hist_gradient_boosting_regressor,num__avg_relative_humidity_2m,0.0
hist_gradient_boosting_regressor,num__total_precipitation,0.0
hist_gradient_boosting_regressor,num__total_rain,0.0
hist_gradient_boosting_regressor,num__total_snowfall,0.0
hist_gradient_boosting_regressor,num__avg_cloud_cover,0.0
hist_gradient_boosting_regressor,num__avg_wind_speed_10m,0.0
hist_gradient_boosting_regressor,num__most_common_weather_code,0.0
hist_gradient_boosting_regressor,num__station_to_weather_grid_km,0.0
hist_gradient_boosting_regressor,num__crash_count_500m,0.0
hist_gradient_boosting_regressor,num__crash_happened_500m,0.0
hist_gradient_boosting_regressor,num__month_sin,0.0
hist_gradient_boosting_regressor,num__month_cos,0.0
hist_gradient_boosting_regressor,num__total_count_in_lag1,0.0
hist_gradient_boosting_regressor,num__total_count_in_lag2,0.0
hist_gradient_boosting_regressor,num__total_count_in_roll3_mean,0.0
hist_gradient_boosting_regressor,num__total_count_in_roll6_mean,0.0
hist_gradient_boosting_regressor,num__total_count_in_roll3_std,0.0
hist_gradient_boosting_regressor,num__total_count_out_lag1,0.0
hist_gradient_boosting_regressor,num__total_count_out_lag2,0.0
hist_gradient_boosting_regressor,num__total_count_out_roll3_mean,0.0
hist_gradient_boosting_regressor,num__total_count_out_roll6_mean,0.0
hist_gradient_boosting_regressor,num__total_count_out_roll3_std,0.0
hist_gradient_boosting_regressor,num__mean_interval_count_in_lag1,0.0
hist_gradient_boosting_regressor,num__mean_interval_count_in_lag2,0.0
hist_gradient_boosting_regressor,num__mean_interval_count_in_roll3_mean,0.0
hist_gradient_boosting_regressor,num__mean_interval_count_in_roll6_mean,0.0
hist_gradient_boosting_regressor,num__mean_interval_count_in_roll3_std,0.0
hist_gradient_boosting_regressor,num__mean_interval_count_out_lag1,0.0
hist_gradient_boosting_regressor,num__mean_interval_count_out_lag2,0.0
hist_gradient_boosting_regressor,num__mean_interval_count_out_roll3_mean,0.0
hist_gradient_boosting_regressor,num__mean_interval_count_out_roll6_mean,0.0
hist_gradient_boosting_regressor,num__mean_interval_count_out_roll3_std,0.0
hist_gradient_boosting_regressor,num__zero_count_intervals_in_lag1,0.0
hist_gradient_boosting_regressor,num__zero_count_intervals_in_lag2,0.0
hist_gradient_boosting_regressor,num__zero_count_intervals_in_roll3_mean,0.0
hist_gradient_boosting_regressor,num__zero_count_intervals_in_roll6_mean,0.0
hist_gradient_boosting_regressor,num__zero_count_intervals_in_roll3_std,0.0
hist_gradient_boosting_regressor,num__zero_count_intervals_out_lag1,0.0
hist_gradient_boosting_regressor,num__zero_count_intervals_out_lag2,0.0
hist_gradient_boosting_regressor,num__zero_count_intervals_out_roll3_mean,0.0
hist_gradient_boosting_regressor,num__zero_count_intervals_out_roll6_mean,0.0
hist_gradient_boosting_regressor,num__zero_count_intervals_out_roll3_std,0.0
hist_gradient_boosting_regressor,num__avg_temperature_2m_lag1,0.0
hist_gradient_boosting_regressor,num__avg_temperature_2m_lag2,0.0
hist_gradient_boosting_regressor,num__avg_temperature_2m_roll3_mean,0.0
hist_gradient_boosting_regressor,num__avg_temperature_2m_roll6_mean,0.0
hist_gradient_boosting_regressor,num__avg_temperature_2m_roll3_std,0.0
hist_gradient_boosting_regressor,num__total_precipitation_lag1,0.0
hist_gradient_boosting_regressor,num__total_precipitation_lag2,0.0
hist_gradient_boosting_regressor,num__total_precipitation_roll3_mean,0.0
hist_gradient_boosting_regressor,num__total_precipitation_roll6_mean,0.0
hist_gradient_boosting_regressor,num__total_precipitation_roll3_std,0.0
hist_gradient_boosting_regressor,num__avg_wind_speed_10m_lag1,0.0
hist_gradient_boosting_regressor,num__avg_wind_speed_10m_lag2,0.0
hist_gradient_boosting_regressor,num__avg_wind_speed_10m_roll3_mean,0.0
hist_gradient_boosting_regressor,num__avg_wind_speed_10m_roll6_mean,0.0
hist_gradient_boosting_regressor,num__avg_wind_speed_10m_roll3_std,0.0
hist_gradient_boosting_regressor,num__avg_cloud_cover_lag1,0.0
hist_gradient_boosting_regressor,num__avg_cloud_cover_lag2,0.0
hist_gradient_boosting_regressor,num__avg_cloud_cover_roll3_mean,0.0
hist_gradient_boosting_regressor,num__avg_cloud_cover_roll6_mean,0.0
hist_gradient_boosting_regressor,num__avg_cloud_cover_roll3_std,0.0
hist_gradient_boosting_regressor,num__crash_count_500m_lag1,0.0
hist_gradient_boosting_regressor,num__crash_count_500m_lag2,0.0
hist_gradient_boosting_regressor,num__crash_count_500m_roll3_mean,0.0
hist_gradient_boosting_regressor,num__crash_count_500m_roll6_mean,0.0
hist_gradient_boosting_regressor,num__crash_count_500m_roll3_std,0.0
hist_gradient_boosting_regressor,num__crash_happened_500m_lag1,0.0
hist_gradient_boosting_regressor,num__crash_happened_500m_lag2,0.0
hist_gradient_boosting_regressor,num__crash_count_500m_roll3_sum,0.0
hist_gradient_boosting_regressor,num__crash_count_500m_roll6_sum,0.0
hist_gradient_boosting_regressor,num__total_count_in_change_lag1,0.0
hist_gradient_boosting_regressor,num__total_count_out_change_lag1,0.0
hist_gradient_boosting_regressor,num__avg_temperature_2m_change_lag1,0.0
hist_gradient_boosting_regressor,num__total_precipitation_change_lag1,0.0
hist_gradient_boosting_regressor,num__in_out_ratio,0.0
hist_gradient_boosting_regressor,num__in_out_ratio_lag1,0.0
hist_gradient_boosting_regressor,num__total_count_sum,0.0
hist_gradient_boosting_regressor,num__total_count_sum_lag1,0.0
hist_gradient_boosting_regressor,num__crashes_per_1000_cyclists_lag1,0.0
hist_gradient_boosting_regressor,num__site_avg_crash_count_history,0.0
hist_gradient_boosting_regressor,num__site_avg_total_count_in_history,0.0
hist_gradient_boosting_regressor,num__site_avg_total_count_out_history,0.0
